month,departement,nb_rsa,nb_aah,nb_ass,nb_prime_activite,nb_aide_logement,nb_garantie_jeune,nb_garantie_jeune_mois
2022-03-01,hautes alpes,3100.0,2890.0,,10450.0,10040.0,,
2017-02-01,alpes maritimes,24930.0,20840.0,7190.0,39930.0,102420.0,98.0,87.0
2017-03-01,alpes maritimes,25160.0,20890.0,7200.0,40530.0,103290.0,136.0,128.0
2017-04-01,alpes maritimes,25080.0,21030.0,7110.0,40430.0,103620.0,209.0,199.0
2017-05-01,alpes maritimes,24920.0,21070.0,7110.0,41060.0,103150.0,279.0,252.0
2017-06-01,alpes maritimes,24720.0,21160.0,7040.0,41570.0,101540.0,346.0,314.0
2017-07-01,alpes maritimes,24500.0,21220.0,7000.0,41450.0,97530.0,403.0,362.0
2017-08-01,alpes maritimes,24000.0,21240.0,7000.0,41870.0,97430.0,405.0,342.0
2017-09-01,alpes maritimes,23780.0,21220.0,6960.0,42490.0,99200.0,664.0,576.0
2017-10-01,alpes maritimes,23980.0,21290.0,6920.0,42540.0,105500.0,650.0,558.0
2017-11-01,alpes maritimes,24340.0,21360.0,6860.0,43070.0,106800.0,738.0,628.0
2017-12-01,alpes maritimes,24520.0,21380.0,6880.0,43280.0,107110.0,743.0,642.0
2018-01-01,alpes maritimes,24810.0,21140.0,6830.0,42620.0,101260.0,842.0,723.0
2018-02-01,alpes maritimes,24730.0,21180.0,6730.0,42270.0,102480.0,914.0,744.0
2018-03-01,alpes maritimes,24750.0,21210.0,6710.0,42310.0,103040.0,953.0,766.0
2018-04-01,alpes maritimes,24740.0,21300.0,6630.0,41990.0,103300.0,949.0,774.0
2018-05-01,alpes maritimes,24670.0,21390.0,6540.0,42470.0,103080.0,976.0,809.0
2018-06-01,alpes maritimes,24520.0,21440.0,6510.0,42970.0,101430.0,1005.0,813.0
2018-07-01,alpes maritimes,24270.0,21460.0,6470.0,42760.0,97350.0,1052.0,849.0
2018-08-01,alpes maritimes,23800.0,21500.0,6440.0,43150.0,96850.0,1056.0,761.0
2018-09-01,alpes maritimes,23610.0,21570.0,6230.0,43690.0,98520.0,1089.0,818.0
2018-10-01,alpes maritimes,23790.0,21630.0,6160.0,44350.0,104050.0,1078.0,862.0
2018-11-01,alpes maritimes,24000.0,21820.0,6120.0,45560.0,105100.0,1073.0,905.0
2018-12-01,alpes maritimes,24080.0,21860.0,6130.0,48160.0,105470.0,1090.0,886.0
2019-01-01,alpes maritimes,24300.0,21680.0,6100.0,60290.0,99690.0,1098.0,916.0
2019-02-01,alpes maritimes,24160.0,21710.0,6170.0,64640.0,100590.0,1132.0,940.0
2019-03-01,alpes maritimes,24050.0,21750.0,6120.0,66340.0,101240.0,1145.0,963.0
2019-04-01,alpes maritimes,24010.0,21880.0,6110.0,66240.0,101470.0,1183.0,961.0
2019-05-01,alpes maritimes,23800.0,21930.0,6010.0,67300.0,100820.0,1157.0,923.0
2019-06-01,alpes maritimes,23570.0,21810.0,5940.0,68230.0,99050.0,1161.0,904.0
2019-07-01,alpes maritimes,23130.0,21790.0,5900.0,67800.0,95820.0,1147.0,908.0
2019-08-01,alpes maritimes,22670.0,21800.0,5860.0,68390.0,95620.0,1169.0,840.0
2019-09-01,alpes maritimes,22540.0,21800.0,5740.0,69280.0,97600.0,1178.0,872.0
2019-10-01,alpes maritimes,22810.0,21810.0,5640.0,69770.0,103310.0,1196.0,902.0
2019-11-01,alpes maritimes,22830.0,22210.0,5590.0,70820.0,104450.0,1225.0,996.0
2019-12-01,alpes maritimes,23060.0,22220.0,5560.0,71430.0,104730.0,1180.0,946.0
2020-01-01,alpes maritimes,23360.0,21690.0,5510.0,71230.0,98790.0,1167.0,959.0
2020-02-01,alpes maritimes,23660.0,21780.0,5550.0,71490.0,99610.0,1193.0,978.0
2020-03-01,alpes maritimes,24750.0,21840.0,5530.0,71760.0,100170.0,1146.0,1008.0
2020-04-01,alpes maritimes,25910.0,21910.0,5600.0,71770.0,101690.0,1136.0,1018.0
2020-05-01,alpes maritimes,26460.0,21960.0,5460.0,72130.0,101910.0,1100.0,988.0
2020-06-01,alpes maritimes,26930.0,22000.0,6000.0,71860.0,100640.0,1216.0,1044.0
2020-07-01,alpes maritimes,26880.0,22010.0,6170.0,70390.0,98440.0,1230.0,1018.0
2020-08-01,alpes maritimes,26800.0,22090.0,6290.0,69670.0,98690.0,1250.0,979.0
2020-09-01,alpes maritimes,26870.0,22050.0,6230.0,70460.0,100830.0,1230.0,1017.0
2020-10-01,alpes maritimes,27200.0,22000.0,6170.0,71410.0,106470.0,1255.0,1084.0
2020-11-01,alpes maritimes,28020.0,22080.0,6020.0,72710.0,107830.0,1273.0,1143.0
2020-12-01,alpes maritimes,27910.0,22120.0,5790.0,73230.0,108280.0,1299.0,1137.0
2021-01-01,alpes maritimes,27440.0,21850.0,5630.0,72410.0,100370.0,1441.0,1252.0
2021-02-01,alpes maritimes,26960.0,21830.0,5460.0,71930.0,101130.0,1572.0,1358.0
2021-03-01,alpes maritimes,26400.0,21840.0,5380.0,71610.0,101410.0,1714.0,1503.0
2021-04-01,alpes maritimes,25850.0,21820.0,5220.0,71000.0,100650.0,1851.0,1605.0
2021-05-01,alpes maritimes,25160.0,21850.0,5060.0,70970.0,100250.0,1983.0,1701.0
2021-06-01,alpes maritimes,24460.0,21870.0,4920.0,71210.0,98840.0,1971.0,1613.0
2021-07-01,alpes maritimes,24420.0,21850.0,6120.0,71080.0,95160.0,1986.0,1581.0
2021-08-01,alpes maritimes,23780.0,21850.0,6090.0,71620.0,94780.0,1977.0,1469.0
2021-09-01,alpes maritimes,23320.0,21810.0,5950.0,72890.0,96410.0,2025.0,1531.0
2021-10-01,alpes maritimes,23010.0,21990.0,5590.0,73340.0,100370.0,2052.0,1614.0
2021-11-01,alpes maritimes,23020.0,21760.0,5490.0,73670.0,99930.0,2243.0,1816.0
2021-12-01,alpes maritimes,22770.0,21800.0,5190.0,74180.0,100600.0,2326.0,1900.0
2022-01-01,alpes maritimes,22590.0,21480.0,5170.0,73940.0,95000.0,2312.0,
2022-02-01,alpes maritimes,22240.0,21520.0,5180.0,73360.0,96800.0,2341.0,
2022-03-01,alpes maritimes,22200.0,21740.0,,73770.0,97900.0,,
2017-02-01,ardèche,6600.0,5860.0,2600.0,13590.0,26560.0,394.0,315.0
2017-03-01,ardèche,6610.0,5880.0,2590.0,13690.0,26720.0,373.0,321.0
2017-04-01,ardèche,6590.0,5880.0,2570.0,13630.0,26810.0,366.0,309.0
2017-05-01,ardèche,6560.0,5890.0,2560.0,13900.0,26890.0,389.0,322.0
2017-06-01,ardèche,6560.0,5910.0,2530.0,14160.0,26910.0,360.0,278.0
2017-07-01,ardèche,6480.0,5900.0,2510.0,14140.0,26710.0,352.0,272.0
2017-08-01,ardèche,6400.0,5920.0,2470.0,14450.0,26720.0,341.0,245.0
2017-09-01,ardèche,6340.0,5930.0,2460.0,14670.0,26760.0,403.0,219.0
2017-10-01,ardèche,6380.0,5940.0,2420.0,14660.0,27130.0,366.0,278.0
2017-11-01,ardèche,6470.0,5960.0,2450.0,14800.0,27270.0,363.0,280.0
2017-12-01,ardèche,6540.0,5990.0,2440.0,14850.0,27370.0,372.0,304.0
2018-01-01,ardèche,6620.0,5930.0,2420.0,14320.0,26160.0,375.0,316.0
2018-02-01,ardèche,6640.0,5950.0,2380.0,14210.0,26390.0,389.0,314.0
2018-03-01,ardèche,6660.0,5940.0,2370.0,14230.0,26540.0,391.0,298.0
2018-04-01,ardèche,6660.0,5970.0,2340.0,14010.0,26610.0,397.0,312.0
2018-05-01,ardèche,6660.0,5980.0,2320.0,14120.0,26640.0,365.0,301.0
2018-06-01,ardèche,6620.0,6010.0,2300.0,14260.0,26620.0,370.0,300.0
2018-07-01,ardèche,6570.0,6010.0,2240.0,14340.0,26460.0,358.0,269.0
2018-08-01,ardèche,6520.0,6020.0,2190.0,14710.0,26500.0,370.0,248.0
2018-09-01,ardèche,6460.0,6030.0,2160.0,14960.0,26530.0,337.0,247.0
2018-10-01,ardèche,6520.0,6030.0,2110.0,15290.0,26810.0,329.0,246.0
2018-11-01,ardèche,6540.0,6100.0,2120.0,15670.0,26900.0,341.0,258.0
2018-12-01,ardèche,6590.0,6110.0,2130.0,16410.0,27010.0,358.0,293.0
2019-01-01,ardèche,6650.0,6060.0,2140.0,20370.0,25620.0,359.0,298.0
2019-02-01,ardèche,6650.0,6060.0,2150.0,21540.0,25750.0,346.0,285.0
2019-03-01,ardèche,6630.0,6080.0,2170.0,21930.0,25900.0,361.0,298.0
2019-04-01,ardèche,6650.0,6090.0,2180.0,21890.0,25940.0,339.0,274.0
2019-05-01,ardèche,6650.0,6110.0,2150.0,22220.0,25950.0,328.0,259.0
2019-06-01,ardèche,6580.0,6060.0,2100.0,22590.0,25890.0,352.0,287.0
2019-07-01,ardèche,6480.0,6060.0,2100.0,22590.0,25690.0,339.0,270.0
2019-08-01,ardèche,6450.0,6060.0,2080.0,22880.0,25660.0,319.0,213.0
2019-09-01,ardèche,6410.0,6070.0,2070.0,23260.0,25710.0,326.0,226.0
2019-10-01,ardèche,6460.0,6060.0,2060.0,23310.0,25990.0,335.0,246.0
2019-11-01,ardèche,6540.0,6160.0,2070.0,23460.0,26120.0,337.0,271.0
2019-12-01,ardèche,6600.0,6170.0,2050.0,23360.0,26210.0,318.0,248.0
2020-01-01,ardèche,6700.0,6040.0,2060.0,22740.0,24930.0,327.0,265.0
2020-02-01,ardèche,6750.0,6050.0,2080.0,22510.0,25120.0,315.0,252.0
2020-03-01,ardèche,6910.0,6080.0,2060.0,22450.0,25260.0,297.0,260.0
2020-04-01,ardèche,6970.0,6120.0,2050.0,22370.0,25670.0,293.0,264.0
2020-05-01,ardèche,7030.0,6160.0,2000.0,22680.0,25680.0,274.0,228.0
2020-06-01,ardèche,7140.0,6170.0,2150.0,22780.0,25570.0,276.0,235.0
2020-07-01,ardèche,7200.0,6170.0,2170.0,22250.0,25550.0,278.0,215.0
2020-08-01,ardèche,7250.0,6200.0,2210.0,22120.0,25630.0,261.0,195.0
2020-09-01,ardèche,7200.0,6190.0,2190.0,22370.0,25740.0,270.0,221.0
2020-10-01,ardèche,7200.0,6180.0,2170.0,22720.0,26040.0,272.0,222.0
2020-11-01,ardèche,7320.0,6200.0,2150.0,23120.0,26320.0,275.0,229.0
2020-12-01,ardèche,7370.0,6230.0,2100.0,23220.0,26400.0,273.0,230.0
2021-01-01,ardèche,7370.0,6170.0,2050.0,22570.0,24170.0,276.0,252.0
2021-02-01,ardèche,7290.0,6180.0,1990.0,22320.0,24390.0,298.0,259.0
2021-03-01,ardèche,7230.0,6210.0,1950.0,22020.0,24550.0,309.0,270.0
2021-04-01,ardèche,7100.0,6270.0,1900.0,21770.0,24380.0,343.0,285.0
2021-05-01,ardèche,6980.0,6310.0,1860.0,21710.0,24330.0,377.0,312.0
2021-06-01,ardèche,6920.0,6340.0,1820.0,21910.0,24260.0,385.0,322.0
2021-07-01,ardèche,6870.0,6360.0,2130.0,21830.0,23900.0,388.0,308.0
2021-08-01,ardèche,6720.0,6370.0,2120.0,22200.0,23790.0,381.0,255.0
2021-09-01,ardèche,6620.0,6370.0,2090.0,22650.0,23790.0,393.0,313.0
2021-10-01,ardèche,6560.0,6380.0,1970.0,22760.0,23710.0,392.0,324.0
2021-11-01,ardèche,6610.0,6410.0,1980.0,22970.0,23510.0,441.0,349.0
2021-12-01,ardèche,6720.0,6460.0,1910.0,23130.0,23670.0,475.0,392.0
2022-01-01,ardèche,6770.0,6380.0,1880.0,22940.0,22580.0,474.0,
2022-02-01,ardèche,6730.0,6420.0,1900.0,22790.0,23190.0,492.0,
2022-03-01,ardèche,6720.0,6450.0,,22720.0,23260.0,,
2017-02-01,ardennes,10770.0,5550.0,2850.0,12200.0,27190.0,328.0,302.0
2017-03-01,ardennes,10810.0,5550.0,2820.0,12390.0,27260.0,325.0,299.0
2017-04-01,ardennes,10800.0,5570.0,2820.0,12380.0,27340.0,340.0,296.0
2017-05-01,ardennes,10770.0,5580.0,2800.0,12460.0,27410.0,346.0,302.0
2017-06-01,ardennes,10670.0,5600.0,2790.0,12570.0,27400.0,356.0,297.0
2017-07-01,ardennes,10590.0,5620.0,2820.0,12420.0,27300.0,358.0,307.0
2017-08-01,ardennes,10570.0,5620.0,2820.0,12570.0,27310.0,330.0,283.0
2017-09-01,ardennes,10530.0,5640.0,2710.0,12690.0,27350.0,382.0,314.0
2017-10-01,ardennes,10550.0,5660.0,2700.0,12820.0,27570.0,341.0,288.0
2017-11-01,ardennes,10600.0,5690.0,2660.0,12930.0,27620.0,360.0,317.0
2017-12-01,ardennes,10560.0,5690.0,2650.0,12980.0,27660.0,336.0,283.0
2018-01-01,ardennes,10590.0,5630.0,2650.0,12620.0,26500.0,348.0,316.0
2018-02-01,ardennes,10600.0,5620.0,2600.0,12460.0,26740.0,349.0,309.0
2018-03-01,ardennes,10650.0,5660.0,2600.0,12440.0,26890.0,363.0,332.0
2018-04-01,ardennes,10660.0,5650.0,2540.0,12430.0,26950.0,361.0,328.0
2018-05-01,ardennes,10660.0,5660.0,2530.0,12530.0,27000.0,377.0,338.0
2018-06-01,ardennes,10640.0,5680.0,2530.0,12590.0,27000.0,381.0,333.0
2018-07-01,ardennes,10620.0,5690.0,2540.0,12510.0,26950.0,364.0,316.0
2018-08-01,ardennes,10580.0,5690.0,2510.0,12660.0,27030.0,376.0,327.0
2018-09-01,ardennes,10600.0,5690.0,2470.0,12820.0,27040.0,367.0,326.0
2018-10-01,ardennes,10600.0,5700.0,2420.0,13110.0,27240.0,384.0,338.0
2018-11-01,ardennes,10650.0,5740.0,2380.0,13530.0,27350.0,388.0,347.0
2018-12-01,ardennes,10630.0,5750.0,2410.0,14090.0,27430.0,395.0,352.0
2019-01-01,ardennes,10630.0,5720.0,2400.0,16840.0,26310.0,422.0,360.0
2019-02-01,ardennes,10620.0,5750.0,2420.0,17750.0,26450.0,400.0,360.0
2019-03-01,ardennes,10620.0,5770.0,2420.0,18110.0,26550.0,415.0,368.0
2019-04-01,ardennes,10620.0,5780.0,2380.0,18010.0,26640.0,446.0,382.0
2019-05-01,ardennes,10640.0,5810.0,2350.0,18170.0,26640.0,409.0,367.0
2019-06-01,ardennes,10580.0,5790.0,2320.0,18410.0,26620.0,423.0,363.0
2019-07-01,ardennes,10550.0,5790.0,2350.0,18430.0,26510.0,411.0,358.0
2019-08-01,ardennes,10510.0,5800.0,2360.0,18580.0,26510.0,417.0,347.0
2019-09-01,ardennes,10460.0,5810.0,2270.0,18900.0,26610.0,418.0,345.0
2019-10-01,ardennes,10520.0,5820.0,2230.0,19130.0,26800.0,421.0,355.0
2019-11-01,ardennes,10520.0,5890.0,2230.0,19490.0,26870.0,408.0,351.0
2019-12-01,ardennes,10580.0,5880.0,2230.0,19650.0,26890.0,417.0,347.0
2020-01-01,ardennes,10620.0,5820.0,2210.0,19500.0,25720.0,413.0,357.0
2020-02-01,ardennes,10640.0,5830.0,2230.0,19380.0,25820.0,428.0,363.0
2020-03-01,ardennes,10650.0,5860.0,2210.0,19310.0,25910.0,424.0,380.0
2020-04-01,ardennes,10660.0,5880.0,2230.0,19360.0,26230.0,408.0,364.0
2020-05-01,ardennes,10750.0,5890.0,2180.0,19490.0,26300.0,413.0,371.0
2020-06-01,ardennes,10900.0,5890.0,2340.0,19550.0,26310.0,400.0,350.0
2020-07-01,ardennes,10960.0,5900.0,2400.0,19200.0,26280.0,414.0,359.0
2020-08-01,ardennes,11010.0,5900.0,2440.0,18950.0,26320.0,398.0,346.0
2020-09-01,ardennes,10950.0,5900.0,2420.0,18960.0,26380.0,392.0,345.0
2020-10-01,ardennes,10930.0,5910.0,2380.0,19170.0,26610.0,429.0,363.0
2020-11-01,ardennes,10920.0,5940.0,2340.0,19610.0,26800.0,445.0,383.0
2020-12-01,ardennes,10850.0,5950.0,2270.0,19770.0,26930.0,444.0,380.0
2021-01-01,ardennes,10810.0,5900.0,2220.0,19500.0,24980.0,451.0,388.0
2021-02-01,ardennes,10730.0,5910.0,2160.0,19330.0,25110.0,460.0,382.0
2021-03-01,ardennes,10690.0,5910.0,2120.0,19340.0,25220.0,508.0,420.0
2021-04-01,ardennes,10540.0,5930.0,2030.0,19270.0,25030.0,562.0,494.0
2021-05-01,ardennes,10430.0,5950.0,1990.0,19290.0,25040.0,594.0,497.0
2021-06-01,ardennes,10360.0,5960.0,1940.0,19260.0,24920.0,593.0,517.0
2021-07-01,ardennes,10460.0,5950.0,2190.0,19160.0,24650.0,601.0,514.0
2021-08-01,ardennes,10350.0,5940.0,2180.0,19310.0,24630.0,610.0,510.0
2021-09-01,ardennes,10180.0,5930.0,2120.0,19520.0,24610.0,645.0,548.0
2021-10-01,ardennes,10120.0,5930.0,2060.0,19770.0,24650.0,689.0,580.0
2021-11-01,ardennes,9980.0,5920.0,2030.0,20050.0,24580.0,746.0,620.0
2021-12-01,ardennes,9930.0,5970.0,1950.0,20200.0,24630.0,776.0,642.0
2022-01-01,ardennes,9890.0,5910.0,1950.0,20020.0,24190.0,763.0,
2022-02-01,ardennes,9750.0,5920.0,1940.0,19730.0,24390.0,766.0,
2022-03-01,ardennes,9790.0,5940.0,,19710.0,24470.0,,
2017-02-01,ariège,5970.0,3080.0,1360.0,7570.0,14780.0,174.0,146.0
2017-03-01,ariège,6030.0,3080.0,1370.0,7560.0,14790.0,174.0,153.0
2017-04-01,ariège,6070.0,3090.0,1380.0,7520.0,14790.0,189.0,174.0
2017-05-01,ariège,6090.0,3100.0,1370.0,7620.0,14800.0,167.0,144.0
2017-06-01,ariège,6050.0,3130.0,1370.0,7740.0,14770.0,191.0,166.0
2017-07-01,ariège,6010.0,3130.0,1390.0,7740.0,14690.0,193.0,167.0
2017-08-01,ariège,5940.0,3150.0,1390.0,7830.0,14690.0,187.0,158.0
2017-09-01,ariège,5970.0,3160.0,1350.0,7940.0,14780.0,233.0,196.0
2017-10-01,ariège,5980.0,3170.0,1360.0,8020.0,15040.0,232.0,195.0
2017-11-01,ariège,6060.0,3170.0,1360.0,8200.0,15110.0,227.0,189.0
2017-12-01,ariège,6060.0,3170.0,1340.0,8200.0,15150.0,266.0,246.0
2018-01-01,ariège,6090.0,3130.0,1330.0,7990.0,14550.0,290.0,244.0
2018-02-01,ariège,6090.0,3130.0,1290.0,7930.0,14650.0,290.0,267.0
2018-03-01,ariège,6110.0,3130.0,1280.0,7940.0,14690.0,315.0,287.0
2018-04-01,ariège,6100.0,3130.0,1300.0,7780.0,14700.0,288.0,261.0
2018-05-01,ariège,6140.0,3120.0,1280.0,7890.0,14650.0,300.0,265.0
2018-06-01,ariège,6080.0,3120.0,1270.0,7990.0,14630.0,304.0,274.0
2018-07-01,ariège,6070.0,3130.0,1250.0,7970.0,14560.0,302.0,265.0
2018-08-01,ariège,6060.0,3120.0,1250.0,8050.0,14540.0,300.0,252.0
2018-09-01,ariège,6070.0,3130.0,1240.0,8240.0,14580.0,301.0,243.0
2018-10-01,ariège,6120.0,3140.0,1230.0,8430.0,14770.0,293.0,248.0
2018-11-01,ariège,6180.0,3150.0,1230.0,8650.0,14840.0,306.0,255.0
2018-12-01,ariège,6210.0,3150.0,1230.0,9030.0,14930.0,282.0,252.0
2019-01-01,ariège,6250.0,3110.0,1210.0,10740.0,14330.0,258.0,228.0
2019-02-01,ariège,6250.0,3130.0,1220.0,11280.0,14430.0,271.0,254.0
2019-03-01,ariège,6220.0,3130.0,1220.0,11430.0,14460.0,276.0,252.0
2019-04-01,ariège,6270.0,3130.0,1210.0,11390.0,14480.0,290.0,261.0
2019-05-01,ariège,6270.0,3140.0,1190.0,11470.0,14420.0,285.0,256.0
2019-06-01,ariège,6260.0,3100.0,1190.0,11560.0,14350.0,292.0,243.0
2019-07-01,ariège,6250.0,3120.0,1190.0,11550.0,14250.0,290.0,259.0
2019-08-01,ariège,6260.0,3140.0,1180.0,11720.0,14250.0,287.0,252.0
2019-09-01,ariège,6290.0,3140.0,1160.0,11930.0,14310.0,291.0,253.0
2019-10-01,ariège,6330.0,3150.0,1170.0,12010.0,14460.0,311.0,274.0
2019-11-01,ariège,6370.0,3210.0,1170.0,12200.0,14530.0,307.0,285.0
2019-12-01,ariège,6370.0,3220.0,1170.0,12220.0,14610.0,293.0,260.0
2020-01-01,ariège,6430.0,3140.0,1170.0,12130.0,14040.0,321.0,303.0
2020-02-01,ariège,6450.0,3140.0,1160.0,12050.0,14150.0,320.0,296.0
2020-03-01,ariège,6500.0,3150.0,1150.0,12120.0,14210.0,306.0,292.0
2020-04-01,ariège,6600.0,3170.0,1150.0,12110.0,14460.0,291.0,282.0
2020-05-01,ariège,6650.0,3170.0,1120.0,12160.0,14460.0,279.0,268.0
2020-06-01,ariège,6730.0,3160.0,1200.0,12120.0,14400.0,248.0,235.0
2020-07-01,ariège,6790.0,3170.0,1230.0,11890.0,14340.0,277.0,258.0
2020-08-01,ariège,6820.0,3180.0,1240.0,11820.0,14290.0,276.0,257.0
2020-09-01,ariège,6860.0,3180.0,1230.0,11970.0,14410.0,261.0,236.0
2020-10-01,ariège,6870.0,3180.0,1200.0,12180.0,14590.0,227.0,206.0
2020-11-01,ariège,6900.0,3190.0,1160.0,12500.0,14700.0,245.0,228.0
2020-12-01,ariège,6890.0,3170.0,1130.0,12610.0,14760.0,273.0,253.0
2021-01-01,ariège,6840.0,3140.0,1100.0,12470.0,13670.0,260.0,251.0
2021-02-01,ariège,6830.0,3140.0,1070.0,12370.0,13710.0,263.0,254.0
2021-03-01,ariège,6780.0,3150.0,1050.0,12250.0,13740.0,281.0,268.0
2021-04-01,ariège,6720.0,3170.0,1030.0,12160.0,13550.0,317.0,296.0
2021-05-01,ariège,6670.0,3180.0,1010.0,12200.0,13540.0,335.0,314.0
2021-06-01,ariège,6660.0,3190.0,980.0,12220.0,13470.0,348.0,326.0
2021-07-01,ariège,6720.0,3190.0,1170.0,12250.0,13260.0,352.0,308.0
2021-08-01,ariège,6720.0,3200.0,1170.0,12390.0,13180.0,371.0,320.0
2021-09-01,ariège,6720.0,3200.0,1160.0,12700.0,13170.0,381.0,334.0
2021-10-01,ariège,6700.0,3210.0,1110.0,12750.0,13160.0,403.0,366.0
2021-11-01,ariège,6610.0,3180.0,1100.0,12920.0,13110.0,394.0,360.0
2021-12-01,ariège,6620.0,3200.0,1060.0,13020.0,13230.0,442.0,397.0
2022-01-01,ariège,6590.0,3240.0,1050.0,12890.0,12680.0,432.0,
2022-02-01,ariège,6550.0,3200.0,1060.0,12780.0,12950.0,462.0,
2022-03-01,ariège,6510.0,3190.0,,12830.0,13010.0,,
2017-02-01,aube,9650.0,5270.0,2890.0,13370.0,32460.0,52.0,52.0
2017-03-01,aube,9730.0,5290.0,2840.0,13450.0,32700.0,69.0,67.0
2017-04-01,aube,9750.0,5310.0,2850.0,13450.0,32790.0,92.0,87.0
2017-05-01,aube,9750.0,5330.0,2860.0,13600.0,32830.0,134.0,121.0
2017-06-01,aube,9700.0,5360.0,2830.0,13770.0,32670.0,156.0,126.0
2017-07-01,aube,9630.0,5350.0,2860.0,13670.0,31790.0,162.0,132.0
2017-08-01,aube,9570.0,5370.0,2870.0,13850.0,31970.0,173.0,135.0
2017-09-01,aube,9520.0,5370.0,2770.0,14080.0,32670.0,248.0,201.0
2017-10-01,aube,9530.0,5380.0,2790.0,14250.0,33510.0,247.0,194.0
2017-11-01,aube,9520.0,5400.0,2760.0,14530.0,33770.0,288.0,239.0
2017-12-01,aube,9540.0,5400.0,2780.0,14730.0,33860.0,302.0,245.0
2018-01-01,aube,9690.0,5350.0,2790.0,14280.0,32390.0,337.0,287.0
2018-02-01,aube,9680.0,5360.0,2750.0,14070.0,32520.0,335.0,289.0
2018-03-01,aube,9690.0,5380.0,2700.0,13980.0,32720.0,349.0,291.0
2018-04-01,aube,9620.0,5400.0,2670.0,13820.0,32780.0,362.0,308.0
2018-05-01,aube,9640.0,5420.0,2610.0,14000.0,32720.0,377.0,330.0
2018-06-01,aube,9590.0,5450.0,2550.0,14170.0,32540.0,366.0,301.0
2018-07-01,aube,9570.0,5480.0,2550.0,14140.0,31660.0,384.0,302.0
2018-08-01,aube,9500.0,5500.0,2500.0,14400.0,31750.0,391.0,293.0
2018-09-01,aube,9470.0,5480.0,2410.0,14710.0,32550.0,405.0,307.0
2018-10-01,aube,9530.0,5520.0,2420.0,15040.0,33390.0,411.0,317.0
2018-11-01,aube,9640.0,5560.0,2420.0,15590.0,33570.0,448.0,358.0
2018-12-01,aube,9650.0,5590.0,2440.0,16350.0,33600.0,452.0,356.0
2019-01-01,aube,9670.0,5520.0,2420.0,19550.0,31980.0,460.0,372.0
2019-02-01,aube,9720.0,5520.0,2410.0,20400.0,31910.0,473.0,391.0
2019-03-01,aube,9710.0,5530.0,2410.0,20730.0,32140.0,467.0,396.0
2019-04-01,aube,9710.0,5550.0,2390.0,20590.0,32180.0,485.0,400.0
2019-05-01,aube,9710.0,5570.0,2410.0,20780.0,32110.0,488.0,398.0
2019-06-01,aube,9690.0,5520.0,2370.0,20910.0,31860.0,505.0,394.0
2019-07-01,aube,9710.0,5520.0,2390.0,20960.0,31070.0,484.0,374.0
2019-08-01,aube,9680.0,5530.0,2380.0,21250.0,31270.0,488.0,354.0
2019-09-01,aube,9620.0,5560.0,2290.0,21650.0,32030.0,483.0,380.0
2019-10-01,aube,9640.0,5570.0,2290.0,21860.0,32710.0,487.0,367.0
2019-11-01,aube,9660.0,5640.0,2250.0,22290.0,32860.0,456.0,370.0
2019-12-01,aube,9640.0,5670.0,2280.0,22650.0,32960.0,454.0,326.0
2020-01-01,aube,9700.0,5520.0,2270.0,22290.0,31410.0,457.0,359.0
2020-02-01,aube,9770.0,5550.0,2290.0,22170.0,31450.0,453.0,347.0
2020-03-01,aube,9970.0,5590.0,2260.0,22040.0,31690.0,406.0,345.0
2020-04-01,aube,9960.0,5620.0,2270.0,22200.0,32190.0,409.0,347.0
2020-05-01,aube,10030.0,5640.0,2210.0,22390.0,32120.0,372.0,329.0
2020-06-01,aube,10210.0,5650.0,2320.0,22380.0,31860.0,406.0,359.0
2020-07-01,aube,10330.0,5680.0,2380.0,21810.0,31440.0,413.0,341.0
2020-08-01,aube,10360.0,5710.0,2380.0,21790.0,31690.0,410.0,340.0
2020-09-01,aube,10350.0,5730.0,2380.0,22010.0,32510.0,414.0,352.0
2020-10-01,aube,10380.0,5720.0,2340.0,22360.0,33480.0,420.0,362.0
2020-11-01,aube,10290.0,5740.0,2260.0,22780.0,33650.0,429.0,384.0
2020-12-01,aube,10220.0,5760.0,2200.0,22880.0,33690.0,437.0,380.0
2021-01-01,aube,10160.0,5710.0,2160.0,22580.0,30950.0,454.0,410.0
2021-02-01,aube,10050.0,5730.0,2090.0,22300.0,30890.0,492.0,434.0
2021-03-01,aube,9960.0,5750.0,2070.0,22260.0,31150.0,513.0,459.0
2021-04-01,aube,9840.0,5770.0,1980.0,22160.0,30880.0,583.0,505.0
2021-05-01,aube,9750.0,5780.0,1940.0,22150.0,30840.0,592.0,509.0
2021-06-01,aube,9660.0,5770.0,1900.0,22130.0,30560.0,590.0,485.0
2021-07-01,aube,9790.0,5760.0,2210.0,22030.0,29510.0,586.0,463.0
2021-08-01,aube,9750.0,5760.0,2220.0,22200.0,29560.0,614.0,499.0
2021-09-01,aube,9710.0,5770.0,2150.0,22680.0,30190.0,618.0,506.0
2021-10-01,aube,9650.0,5760.0,2050.0,22960.0,30510.0,641.0,516.0
2021-11-01,aube,9660.0,5780.0,2020.0,23390.0,30290.0,673.0,555.0
2021-12-01,aube,9570.0,5760.0,1960.0,23540.0,30430.0,671.0,539.0
2022-01-01,aube,9490.0,5550.0,1970.0,23210.0,29230.0,678.0,
